Incident ID,Incident Date,# Injured
2412487,11-09-2022,3
2237058,19-02-2022,2
2514902,31-01-2023,2
2492611,01-01-2023,5
395718,16-08-2015,5
590233,26-06-2016,4
2368110,24-07-2022,3
395549,15-08-2015,3
391263,09-08-2015,3
390914,08-08-2015,3
1850693,12-11-2020,6
1692496,30-05-2020,5
390774,08-08-2015,11
1719645,27-06-2020,1
390050,07-08-2015,0
389057,06-08-2015,4
934036,16-09-2017,8
769511,07-02-2017,4
1485340,22-08-2019,2
1289877,01-01-2019,5
2080733,02-08-2021,9
2280204,16-04-2022,9
2252792,13-03-2022,4
2584240,29-04-2023,9
381433,25-07-2015,4
2339866,24-06-2022,2
380162,23-07-2015,9
517895,07-03-2016,4
1012704,21-12-2017,4
1824979,15-10-2020,2
1704873,14-06-2020,5
2196827,25-12-2021,4
2291712,01-05-2022,12
2584808,30-04-2023,5
379166,22-07-2015,0
378452,21-07-2015,3
359215,16-06-2015,4
687375,28-10-2016,4
1750548,30-07-2020,5
2496391,05-01-2023,10
2497601,01-01-2023,9
377878,20-07-2015,6
357701,13-06-2015,5
334047,03-05-2015,4
640677,28-08-2016,4
907555,06-08-2017,6
907546,06-08-2017,4
879412,30-06-2017,6
1190035,18-08-2018,4
1139320,12-06-2018,4
1559257,27-11-2019,5
1754363,03-08-2020,4
1710537,20-06-2020,4
1711134,20-06-2020,4
1704217,12-06-2020,3
2169494,17-11-2021,3
2119470,18-09-2021,3
2108560,05-09-2021,4
2044701,25-06-2021,5
2005196,15-05-2021,4
2489614,28-12-2022,3
2479678,12-12-2022,4
2475554,06-12-2022,4
2411007,09-09-2022,4
2277011,12-04-2022,3
2571130,13-04-2023,4
2522557,10-02-2023,2
377189,19-07-2015,4
912375,13-08-2017,4
1467157,02-08-2019,3
377047,19-07-2015,6
369410,04-07-2015,4
318221,05-04-2015,4
709370,24-11-2016,4
585615,21-06-2016,2
1006150,12-12-2017,4
974051,27-10-2017,6
925809,02-09-2017,4
855113,29-05-2017,3
825111,20-04-2017,4
797553,19-03-2017,5
1071427,17-03-2018,7
1423330,16-06-2019,6
1375235,18-04-2019,4
1746282,26-07-2020,3
1734064,13-07-2020,3
1704862,14-06-2020,4
1691221,28-05-2020,7
1651742,03-04-2020,4
2155369,31-10-2021,2
2033605,13-06-2021,3
2431842,06-10-2022,4
2327991,11-06-2022,6
2247842,06-03-2022,4
2573266,15-04-2023,4
2568184,10-04-2023,5
390936,18-07-2015,5
376702,18-07-2015,4
377423,18-07-2015,2
604762,17-07-2016,2
597366,07-07-2016,4
549507,27-04-2016,2
896889,23-07-2017,4
1256435,14-11-2018,1
1540280,02-11-2019,4
1435028,29-06-2019,7
1319325,04-02-2019,4
1732485,12-07-2020,7
1724887,04-07-2020,4
1676515,10-05-2020,5
2172657,21-11-2021,4
2039346,19-06-2021,4
1939789,26-02-2021,4
1932479,18-02-2021,3
2442008,21-10-2022,11
2293603,03-05-2022,5
2275242,10-04-2022,4
2241857,25-02-2022,2
2508370,22-01-2023,12
374630,15-07-2015,1
373993,13-07-2015,4
373095,12-07-2015,3
373063,12-07-2015,4
338034,10-05-2015,4
652759,11-09-2016,3
881700,02-07-2017,4
1242443,26-10-2018,3
1153471,30-06-2018,5
1568230,10-12-2019,3
1434893,28-06-2019,4
1710680,20-06-2020,4
2011482,21-05-2021,4
2458086,11-11-2022,4
2344008,29-06-2022,4
369196,05-07-2015,3
368987,04-07-2015,4
368995,04-07-2015,4
287529,01-02-2015,6
940644,24-09-2017,4
1214298,20-09-2018,5
1711285,20-06-2020,8
2107168,03-09-2021,4
2280017,16-04-2022,4
369127,04-07-2015,4
281039,19-01-2015,5
699332,13-11-2016,4
693438,05-11-2016,4
688592,30-10-2016,5
667984,02-10-2016,4
518266,08-03-2016,3
815227,09-04-2017,3
1202134,02-09-2018,4
1151527,27-06-2018,4
1052372,18-02-2018,5
1575175,18-12-2019,4
1449602,16-07-2019,4
1425161,17-06-2019,4
1321093,05-02-2019,2
1835030,25-10-2020,3
1780266,30-08-2020,2
1703985,12-06-2020,8
1644111,23-03-2020,4
1600522,19-01-2020,5
2175329,25-11-2021,1
2157206,01-11-2021,4
2131406,02-10-2021,3
2091597,15-08-2021,2
2019155,29-05-2021,2
1964030,28-03-2021,4
2472924,01-12-2022,4
2340473,26-06-2022,3
2334359,18-06-2022,5
2289610,27-04-2022,5
2241299,24-02-2022,4
2214306,17-01-2022,4
2202727,02-01-2022,2
366046,29-06-2015,4
367099,28-06-2015,6
365399,28-06-2015,6
364872,27-06-2015,3
363418,24-06-2015,4
287031,01-02-2015,4
688841,30-10-2016,4
546258,23-04-2016,4
875322,24-06-2017,5
853032,27-05-2017,4
1764619,14-08-2020,4
1725167,05-07-2020,5
2167778,15-11-2021,4
2126747,27-09-2021,5
2426137,27-09-2022,4
2335052,20-06-2022,8
360895,20-06-2015,4
361014,19-06-2015,4
359830,17-06-2015,0
296327,22-02-2015,4
1681602,17-05-2020,4
2076889,28-07-2021,4
2000132,09-05-2021,5
2448372,30-10-2022,4
2406123,04-09-2022,7
2317016,30-05-2022,9
357597,14-06-2015,3
1080442,29-03-2018,4
1347974,16-03-2019,3
357732,13-06-2015,4
357770,13-06-2015,3
2361654,17-07-2022,5
357220,12-06-2015,4
356065,11-06-2015,8
699303,12-11-2016,5
634787,21-08-2016,13
1059559,27-02-2018,4
1882214,20-12-2020,2
1716944,25-06-2020,3
1606554,27-01-2020,4
353854,07-06-2015,0
353382,05-06-2015,5
1725802,05-07-2020,3
1721964,30-06-2020,5
2078540,29-07-2021,4
351936,03-06-2015,1
914819,16-08-2017,4
1704415,13-06-2020,7
350182,31-05-2015,2
1543835,07-11-2019,3
350021,31-05-2015,3
349976,31-05-2015,5
1765705,15-08-2020,5
346097,25-05-2015,4
903090,31-07-2017,4
1683653,19-05-2020,5
2154422,30-10-2021,4
2374990,31-07-2022,3
345681,24-05-2015,5
1759439,08-08-2020,5
346320,24-05-2015,3
327341,18-04-2015,5
555886,06-05-2016,3
1139176,11-06-2018,4
1564524,04-12-2019,2
1480326,15-08-2019,3
1752790,01-08-2020,4
1677566,11-05-2020,4
2135536,08-10-2021,3
2112252,09-09-2021,3
2085256,07-08-2021,4
2077549,28-07-2021,3
2043834,23-06-2021,2
2001362,10-05-2021,7
1982020,18-04-2021,4
2207469,09-01-2022,6
343106,18-05-2015,4
341622,17-05-2015,18
2318046,31-05-2022,4
339229,12-05-2015,0
1840600,01-11-2020,2
2166750,14-11-2021,1
2066905,18-07-2021,3
2518344,05-02-2023,3
340280,12-05-2015,4
689020,30-10-2016,3
2201535,31-12-2021,4
2186858,09-12-2021,4
2405859,03-09-2022,3
2539165,05-03-2023,4
333750,03-05-2015,1
330750,27-04-2015,2
329463,25-04-2015,4
567673,29-05-2016,6
520290,11-03-2016,5
893712,18-07-2017,3
840339,10-05-2017,3
1202437,02-09-2018,4
1142789,17-06-2018,19
1407189,27-05-2019,5
1404417,25-05-2019,9
1859110,22-11-2020,4
2090924,14-08-2021,4
2577693,20-04-2023,3
2570823,12-04-2023,4
2551596,21-03-2023,4
329322,25-04-2015,6
326792,21-04-2015,3
296215,22-02-2015,1
2142402,16-10-2021,3
325862,19-04-2015,4
893690,19-07-2017,5
868042,15-06-2017,3
1195537,25-08-2018,5
1162785,13-07-2018,3
1579856,25-12-2019,3
1475361,10-08-2019,4
1773996,24-08-2020,4
1740533,20-07-2020,4
1702276,11-06-2020,4
2165600,12-11-2021,2
2040643,20-06-2021,3
1988688,27-04-2021,3
1951738,13-03-2021,4
2462457,18-11-2022,0
2382827,08-08-2022,4
2367984,23-07-2022,5
2348167,04-07-2022,6
325445,18-04-2015,5
325166,18-04-2015,3
319808,07-04-2015,3
318531,05-04-2015,4
2316616,30-05-2022,6
314044,27-03-2015,7
313304,26-03-2015,4
1560645,29-11-2019,7
2072962,24-07-2021,6
1892704,01-01-2021,3
2303337,15-05-2022,4
468151,20-03-2015,5
308728,18-03-2015,5
849215,21-05-2017,4
1826655,16-10-2020,6
2321440,05-06-2022,2
305907,13-03-2015,3
994323,24-11-2017,6
304238,10-03-2015,5
736690,28-12-2016,4
989838,16-11-2017,7
789424,05-03-2017,4
1108879,05-05-2018,5
1572275,15-12-2019,4
2035733,14-06-2021,2
2006621,16-05-2021,4
1926742,11-02-2021,4
2528505,18-02-2023,1
2528066,17-02-2023,9
302786,08-03-2015,3
298122,26-02-2015,1
296121,22-02-2015,2
295502,17-02-2015,3
692025,02-11-2016,4
879953,01-07-2017,25
769859,07-02-2017,4
1257508,16-11-2018,1
1546155,10-11-2019,4
1301778,15-01-2019,4
1799160,18-09-2020,4
1786806,05-09-2020,4
1785593,03-09-2020,4
1986593,25-04-2021,3
2232476,12-02-2022,3
2555301,26-03-2023,5
290626,09-02-2015,1
290510,08-02-2015,6
289811,07-02-2015,2
2539196,04-03-2023,7
289146,05-02-2015,3
286810,31-01-2015,0
1504387,14-09-2019,4
285549,28-01-2015,3
282956,24-01-2015,1
298773,13-01-2015,5
1411408,01-06-2019,3
1692102,29-05-2020,5
2191683,17-12-2021,4
2323642,07-06-2022,0
277480,11-01-2015,3
479613,06-01-2016,1
1886141,24-12-2020,4
2108302,05-09-2021,2
2514564,30-01-2023,11
276766,11-01-2015,5
1441427,06-07-2019,4
1429810,23-06-2019,0
1826444,16-10-2020,4
1796684,15-09-2020,4
1690439,27-05-2020,5
2015730,26-05-2021,0
276536,10-01-2015,2
516758,05-03-2016,4
1148042,23-06-2018,4
1459389,27-07-2019,3
1376883,19-04-2019,4
1711397,20-06-2020,5
2110077,07-09-2021,5
1974943,11-04-2021,3
2487517,23-12-2022,2
273535,04-01-2015,4
684130,25-10-2016,3
647865,04-09-2016,10
583631,19-06-2016,4
1837146,28-10-2020,4
740447,31-12-2016,2
738041,30-12-2016,5
1842421,02-11-2020,5
1829132,19-10-2020,5
738576,30-12-2016,3
735947,25-12-2016,4
2254579,15-03-2022,5
733599,25-12-2016,5
2420406,20-09-2022,4
732927,24-12-2016,7
733176,24-12-2016,0
1793680,12-09-2020,5
732263,23-12-2016,3
557589,11-05-2016,4
1013377,23-12-2017,4
821400,15-04-2017,6
1229738,08-10-2018,4
1202318,02-09-2018,7
1557006,24-11-2019,4
1382099,28-04-2019,4
1333480,22-02-2019,2
1314253,27-01-2019,5
2165535,12-11-2021,2
2107916,04-09-2021,2
2005813,16-05-2021,4
1968887,04-04-2021,5
2406042,03-09-2022,2
2398118,25-08-2022,3
2381000,07-08-2022,4
2287581,25-04-2022,3
2585253,30-04-2023,4
2545871,14-03-2023,0
727759,17-12-2016,0
883282,05-07-2017,2
725323,09-12-2016,0
717616,02-12-2016,6
716001,01-12-2016,3
966895,23-10-2017,3
712796,28-11-2016,3
713445,28-11-2016,4
2368575,24-07-2022,6
2538963,04-03-2023,5
709276,24-11-2016,3
1157073,05-07-2018,4
1758774,08-08-2020,3
1708889,18-06-2020,7
2137575,09-10-2021,6
2103132,28-08-2021,5
2011077,21-05-2021,5
1916374,30-01-2021,4
2399820,28-08-2022,6
2376380,02-08-2022,5
708777,23-11-2016,4
708392,22-11-2016,4
1992469,01-05-2021,3
703245,17-11-2016,7
1699193,07-06-2020,5
693624,05-11-2016,3
1201973,01-09-2018,3
1686414,23-05-2020,5
1894941,04-01-2021,7
692315,03-11-2016,2
688210,29-10-2016,4
787435,03-03-2017,5
1243331,29-10-2018,7
1852363,14-11-2020,3
2125227,25-09-2021,6
686312,27-10-2016,0
563630,21-05-2016,3
683142,23-10-2016,4
678438,17-10-2016,4
643824,30-08-2016,4
595279,04-07-2016,4
547319,24-04-2016,3
532604,31-03-2016,4
501349,07-02-2016,4
757032,22-01-2017,4
672203,09-10-2016,8
1793826,13-09-2020,7
2097271,22-08-2021,3
2412289,11-09-2022,4
2361609,17-07-2022,4
2334374,19-06-2022,4
2321693,05-06-2022,3
668279,01-10-2016,0
663624,26-09-2016,4
1399346,18-05-2019,4
1365052,07-04-2019,7
1841432,01-11-2020,3
2166055,13-11-2021,4
2032580,11-06-2021,3
2303130,15-05-2022,7
2579262,22-04-2023,4
662548,25-09-2016,3
1067264,11-03-2018,3
1772438,23-08-2020,4
2050972,02-07-2021,4
661703,23-09-2016,0
657863,18-09-2016,3
656991,16-09-2016,2
652561,11-09-2016,5
1082835,01-04-2018,5
1067296,11-03-2018,4
1428788,21-06-2019,3
1711272,20-06-2020,3
1640007,14-03-2020,2
2080006,31-07-2021,2
1993551,03-05-2021,4
2321772,05-06-2022,2
652606,11-09-2016,5
2437177,13-10-2022,4
651957,08-09-2016,0
651434,08-09-2016,4
2300713,12-05-2022,4
648490,05-09-2016,4
1038429,28-01-2018,0
2253714,14-03-2022,3
641732,29-08-2016,5
641419,28-08-2016,6
811089,03-04-2017,7
1450124,17-07-2019,3
1652073,04-04-2020,2
2247828,06-03-2022,4
2545631,13-03-2023,3
640861,28-08-2016,5
2573436,15-04-2023,32
640500,27-08-2016,6
640901,25-08-2016,5
2012633,22-05-2021,11
634238,20-08-2016,4
1434602,28-06-2019,5
634731,20-08-2016,5
1479395,13-08-2019,3
2147301,21-10-2021,0
1922354,06-02-2021,3
2348263,03-07-2022,4
2340409,26-06-2022,8
2308395,21-05-2022,4
634819,20-08-2016,0
632747,18-08-2016,4
1975405,10-04-2021,4
2259262,21-03-2022,4
628623,13-08-2016,4
628635,13-08-2016,4
626153,10-08-2016,4
2177300,28-11-2021,4
1898261,09-01-2021,2
623523,07-08-2016,2
624046,07-08-2016,3
1013983,24-12-2017,5
1688610,26-05-2020,4
623195,06-08-2016,0
624057,05-08-2016,3
881921,03-07-2017,3
1777180,26-08-2020,1
622500,05-08-2016,2
493085,25-01-2016,4
619708,02-08-2016,4
616948,30-07-2016,1
618321,30-07-2016,5
617334,29-07-2016,7
2108378,05-09-2021,6
2584743,30-04-2023,3
615109,28-07-2016,5
610584,24-07-2016,7
2445686,25-10-2022,2
610379,23-07-2016,1
607265,19-07-2016,4
1800779,19-09-2020,5
604207,15-07-2016,1
603475,14-07-2016,1
602810,13-07-2016,5
2108406,04-09-2021,4
601119,11-07-2016,4
600398,11-07-2016,2
594051,03-07-2016,3
1703044,11-06-2020,0
2107828,04-09-2021,3
1969505,04-04-2021,6
2373924,30-07-2022,3
2362355,16-07-2022,5
2268762,02-04-2022,5
2248613,06-03-2022,4
589488,27-06-2016,1
589046,24-06-2016,4
518436,07-03-2016,0
839846,09-05-2017,1
1052035,17-02-2018,7
1520330,06-10-2019,5
2449986,31-10-2022,6
587735,24-06-2016,5
966153,22-10-2017,4
940142,23-09-2017,2
1151373,27-06-2018,4
1494113,01-09-2019,3
1435041,29-06-2019,4
1754672,04-08-2020,5
1622406,16-02-2020,5
2057427,08-07-2021,4
2375097,31-07-2022,4
2270578,04-04-2022,3
2577642,20-04-2023,3
587769,24-06-2016,2
585821,22-06-2016,1
586044,21-06-2016,4
876076,24-06-2017,4
583537,18-06-2016,2
583584,18-06-2016,3
580848,14-06-2016,4
483750,11-01-2016,4
900963,28-07-2017,4
1160253,09-07-2018,0
1386575,04-05-2019,4
1365173,07-04-2019,6
1749281,28-07-2020,2
1732321,11-07-2020,5
2110346,07-09-2021,4
2012345,22-05-2021,4
1992127,01-05-2021,4
2393474,20-08-2022,4
578238,11-06-2016,4
577073,11-06-2016,2
2377855,03-08-2022,4
575607,09-06-2016,4
573327,06-06-2016,4
572696,05-06-2016,3
560782,17-05-2016,1
565244,15-05-2016,0
558796,14-05-2016,3
554133,06-05-2016,3
551053,01-05-2016,5
1921939,06-02-2021,4
2232351,12-02-2022,4
550445,29-04-2016,4
549071,27-04-2016,1
548333,26-04-2016,4
546760,24-04-2016,5
546244,23-04-2016,1
1206375,09-09-2018,4
1711690,21-06-2020,4
546550,23-04-2016,4
832528,30-04-2017,1
787875,04-03-2017,4
546022,22-04-2016,0
545525,22-04-2016,0
543441,19-04-2016,4
543108,17-04-2016,6
542362,16-04-2016,4
1806035,26-09-2020,3
539705,09-04-2016,4
2313988,27-05-2022,6
525464,19-03-2016,4
1022055,07-01-2018,4
525301,19-03-2016,2
1158826,07-07-2018,2
519541,09-03-2016,2
517058,06-03-2016,6
517114,06-03-2016,4
2196434,24-12-2021,3
513640,28-02-2016,3
512880,27-02-2016,2
512073,26-02-2016,0
511436,25-02-2016,14
509897,23-02-2016,0
495940,30-01-2016,5
2247747,05-03-2022,3
508879,21-02-2016,3
508640,20-02-2016,2
1562685,01-12-2019,3
2155826,29-10-2021,4
2367972,23-07-2022,9
508356,20-02-2016,3
2290026,28-04-2022,3
508113,20-02-2016,3
590221,19-02-2016,0
507998,19-02-2016,3
821667,16-04-2017,4
1246059,30-10-2018,3
1088778,09-04-2018,4
1371024,14-04-2019,3
1701491,09-06-2020,3
505420,14-02-2016,5
1026804,14-01-2018,4
504996,13-02-2016,4
1497702,04-09-2019,2
2049907,30-06-2021,4
501256,07-02-2016,4
500629,06-02-2016,4
494378,27-01-2016,0
1405196,25-05-2019,9
2050353,01-07-2021,2
2465761,22-11-2022,6
486728,17-01-2016,3
1017372,31-12-2017,6
1389220,07-05-2019,8
1018118,31-12-2017,0
1014052,24-12-2017,4
1764756,15-08-2020,3
2166817,14-11-2021,5
1014971,23-12-2017,3
1009629,16-12-2017,4
1008310,15-12-2017,5
1006446,12-12-2017,4
2197391,26-12-2021,1
2296808,07-05-2022,2
990974,17-11-2017,4
1787006,06-09-2020,5
2107467,03-09-2021,3
2257778,18-03-2022,5
987611,14-11-2017,12
985832,11-11-2017,5
2122565,22-09-2021,2
1945999,06-03-2021,4
2258012,19-03-2022,3
2576366,18-04-2023,3
2563072,02-04-2023,4
984822,10-11-2017,4
980577,05-11-2017,20
980192,04-11-2017,4
2198014,27-12-2021,3
2094071,18-08-2021,4
980060,04-11-2017,3
980258,03-11-2017,4
1176169,31-07-2018,3
980401,03-11-2017,4
1873798,08-12-2020,3
974704,28-10-2017,3
935928,17-09-2017,4
1323448,09-02-2019,4
1743488,23-07-2020,4
2037813,17-06-2021,4
2285158,22-04-2022,5
966178,22-10-2017,7
2437630,13-10-2022,6
962359,18-10-2017,3
2095394,19-08-2021,3
962623,16-10-2017,3
884764,06-07-2017,4
1885251,22-12-2020,0
2139674,12-10-2021,1
957980,12-10-2017,2
957562,11-10-2017,0
952720,05-10-2017,0
945990,01-10-2017,2
940554,24-09-2017,8
1096826,22-04-2018,3
2328108,11-06-2022,2
941257,24-09-2017,3
932181,13-09-2017,3
932906,13-09-2017,4
1174423,29-07-2018,4
930569,10-09-2017,1
1080234,29-03-2018,3
931139,09-09-2017,4
927277,04-09-2017,4
926766,03-09-2017,3
1273161,08-12-2018,5
2217882,23-01-2022,1
922184,28-08-2017,4
921289,25-08-2017,4
1686369,15-05-2020,5
2067135,18-07-2021,4
2044733,24-06-2021,4
2455484,06-11-2022,4
917820,21-08-2017,0
913924,14-08-2017,2
907247,05-08-2017,4
907611,05-08-2017,3
1412419,01-06-2019,5
906568,05-08-2017,3
1246489,02-11-2018,4
1364443,06-04-2019,4
1289618,01-01-2019,5
1782962,31-08-2020,4
2469354,27-11-2022,4
2448330,29-10-2022,9
906509,04-08-2017,2
904106,01-08-2017,6
901000,29-07-2017,3
1666600,26-04-2020,4
1605770,26-01-2020,6
898631,26-07-2017,6
1579220,24-12-2019,6
1920771,04-02-2021,3
2497502,07-01-2023,0
893752,18-07-2017,4
886564,09-07-2017,7
886002,08-07-2017,4
883058,05-07-2017,1
882665,04-07-2017,4
882321,04-07-2017,4
1429399,22-06-2019,4
883489,04-07-2017,3
1834280,25-10-2020,3
1745903,25-07-2020,4
2436826,13-10-2022,3
2386032,13-08-2022,6
2224013,31-01-2022,3
882422,03-07-2017,1
880738,02-07-2017,4
1188597,15-08-2018,5
1654971,08-04-2020,3
2081131,02-08-2021,1
883656,01-07-2017,4
874613,24-06-2017,4
743995,06-01-2017,6
1732365,12-07-2020,2
2255816,17-03-2022,2
2227759,06-02-2022,4
868363,15-06-2017,0
866739,14-06-2017,5
1727743,07-07-2020,5
868147,14-06-2017,4
869474,13-06-2017,4
861307,06-06-2017,2
855764,30-05-2017,3
853901,28-05-2017,12
1987235,25-04-2021,4
853920,28-05-2017,5
853756,27-05-2017,1
845364,16-05-2017,1
843045,14-05-2017,5
843172,14-05-2017,5
832309,30-04-2017,5
2528239,18-02-2023,4
835459,29-04-2017,3
831800,29-04-2017,5
831667,29-04-2017,3
1373557,16-04-2019,3
2094421,18-08-2021,3
832063,29-04-2017,4
1156638,05-07-2018,6
1086966,06-04-2018,3
1410442,31-05-2019,4
1846712,08-11-2020,4
1962562,26-03-2021,9
2565404,05-04-2023,4
825694,21-04-2017,2
821723,16-04-2017,4
2181096,02-12-2021,3
2304029,15-05-2022,4
2521423,08-02-2023,4
821640,15-04-2017,4
821651,15-04-2017,4
1071381,17-03-2018,4
822750,15-04-2017,4
813877,07-04-2017,1
1087153,08-04-2018,3
813943,07-04-2017,1
1435217,28-06-2019,5
2137198,10-10-2021,15
2133137,05-10-2021,4
2115947,12-09-2021,0
1992570,02-05-2021,4
2406597,04-09-2022,2
2238575,21-02-2022,3
2533625,25-02-2023,3
813028,06-04-2017,3
1527721,04-08-2019,4
1729506,01-07-2020,4
1705050,14-06-2020,4
