Incident ID,Incident Date,# Killed
2412487,11-09-2022,1
2237058,19-02-2022,2
2514902,31-01-2023,2
2492611,01-01-2023,0
395718,16-08-2015,0
590233,26-06-2016,0
2368110,24-07-2022,1
395549,15-08-2015,1
391263,09-08-2015,1
390914,08-08-2015,2
1850693,12-11-2020,0
1692496,30-05-2020,1
390774,08-08-2015,1
1719645,27-06-2020,3
390050,07-08-2015,4
389057,06-08-2015,0
934036,16-09-2017,0
769511,07-02-2017,0
1485340,22-08-2019,2
1289877,01-01-2019,0
2080733,02-08-2021,0
2280204,16-04-2022,0
2252792,13-03-2022,1
2584240,29-04-2023,0
381433,25-07-2015,0
2339866,24-06-2022,2
380162,23-07-2015,3
517895,07-03-2016,0
1012704,21-12-2017,0
1824979,15-10-2020,2
1704873,14-06-2020,0
2196827,25-12-2021,0
2291712,01-05-2022,0
2584808,30-04-2023,1
379166,22-07-2015,5
378452,21-07-2015,1
359215,16-06-2015,0
687375,28-10-2016,0
1750548,30-07-2020,0
2496391,05-01-2023,0
2497601,01-01-2023,0
377878,20-07-2015,0
357701,13-06-2015,0
334047,03-05-2015,0
640677,28-08-2016,0
907555,06-08-2017,0
907546,06-08-2017,0
879412,30-06-2017,2
1190035,18-08-2018,0
1139320,12-06-2018,0
1559257,27-11-2019,0
1754363,03-08-2020,0
1710537,20-06-2020,0
1711134,20-06-2020,0
1704217,12-06-2020,1
2169494,17-11-2021,1
2119470,18-09-2021,1
2108560,05-09-2021,0
2044701,25-06-2021,0
2005196,15-05-2021,1
2489614,28-12-2022,1
2479678,12-12-2022,0
2475554,06-12-2022,0
2411007,09-09-2022,0
2277011,12-04-2022,1
2571130,13-04-2023,0
2522557,10-02-2023,2
377189,19-07-2015,0
912375,13-08-2017,0
1467157,02-08-2019,2
377047,19-07-2015,0
369410,04-07-2015,0
318221,05-04-2015,1
709370,24-11-2016,2
585615,21-06-2016,2
1006150,12-12-2017,0
974051,27-10-2017,0
925809,02-09-2017,0
855113,29-05-2017,1
825111,20-04-2017,0
797553,19-03-2017,1
1071427,17-03-2018,0
1423330,16-06-2019,1
1375235,18-04-2019,0
1746282,26-07-2020,1
1734064,13-07-2020,1
1704862,14-06-2020,1
1691221,28-05-2020,0
1651742,03-04-2020,0
2155369,31-10-2021,2
2033605,13-06-2021,1
2431842,06-10-2022,0
2327991,11-06-2022,0
2247842,06-03-2022,0
2573266,15-04-2023,2
2568184,10-04-2023,6
390936,18-07-2015,0
376702,18-07-2015,1
377423,18-07-2015,2
604762,17-07-2016,5
597366,07-07-2016,0
549507,27-04-2016,2
896889,23-07-2017,0
1256435,14-11-2018,3
1540280,02-11-2019,0
1435028,29-06-2019,0
1319325,04-02-2019,0
1732485,12-07-2020,1
1724887,04-07-2020,0
1676515,10-05-2020,0
2172657,21-11-2021,1
2039346,19-06-2021,2
1939789,26-02-2021,0
1932479,18-02-2021,1
2442008,21-10-2022,0
2293603,03-05-2022,0
2275242,10-04-2022,0
2241857,25-02-2022,2
2508370,22-01-2023,0
374630,15-07-2015,4
373993,13-07-2015,0
373095,12-07-2015,2
373063,12-07-2015,0
338034,10-05-2015,0
652759,11-09-2016,1
881700,02-07-2017,0
1242443,26-10-2018,1
1153471,30-06-2018,0
1568230,10-12-2019,6
1434893,28-06-2019,0
1710680,20-06-2020,1
2011482,21-05-2021,2
2458086,11-11-2022,0
2344008,29-06-2022,0
369196,05-07-2015,1
368987,04-07-2015,1
368995,04-07-2015,0
287529,01-02-2015,0
940644,24-09-2017,0
1214298,20-09-2018,0
1711285,20-06-2020,1
2107168,03-09-2021,0
2280017,16-04-2022,1
369127,04-07-2015,0
281039,19-01-2015,2
699332,13-11-2016,0
693438,05-11-2016,0
688592,30-10-2016,0
667984,02-10-2016,1
518266,08-03-2016,2
815227,09-04-2017,1
1202134,02-09-2018,0
1151527,27-06-2018,0
1052372,18-02-2018,0
1575175,18-12-2019,0
1449602,16-07-2019,0
1425161,17-06-2019,0
1321093,05-02-2019,2
1835030,25-10-2020,1
1780266,30-08-2020,2
1703985,12-06-2020,0
1644111,23-03-2020,0
1600522,19-01-2020,2
2175329,25-11-2021,3
2157206,01-11-2021,0
2131406,02-10-2021,1
2091597,15-08-2021,3
2019155,29-05-2021,2
1964030,28-03-2021,0
2472924,01-12-2022,0
2340473,26-06-2022,1
2334359,18-06-2022,2
2289610,27-04-2022,0
2241299,24-02-2022,0
2214306,17-01-2022,1
2202727,02-01-2022,2
366046,29-06-2015,0
367099,28-06-2015,0
365399,28-06-2015,0
364872,27-06-2015,1
363418,24-06-2015,0
287031,01-02-2015,1
688841,30-10-2016,0
546258,23-04-2016,0
875322,24-06-2017,0
853032,27-05-2017,0
1764619,14-08-2020,0
1725167,05-07-2020,0
2167778,15-11-2021,0
2126747,27-09-2021,0
2426137,27-09-2022,0
2335052,20-06-2022,1
360895,20-06-2015,0
361014,19-06-2015,0
359830,17-06-2015,9
296327,22-02-2015,0
1681602,17-05-2020,0
2076889,28-07-2021,1
2000132,09-05-2021,0
2448372,30-10-2022,0
2406123,04-09-2022,0
2317016,30-05-2022,0
357597,14-06-2015,1
1080442,29-03-2018,0
1347974,16-03-2019,1
357732,13-06-2015,1
357770,13-06-2015,1
2361654,17-07-2022,0
357220,12-06-2015,0
356065,11-06-2015,1
699303,12-11-2016,0
634787,21-08-2016,0
1059559,27-02-2018,0
1882214,20-12-2020,2
1716944,25-06-2020,1
1606554,27-01-2020,0
353854,07-06-2015,5
353382,05-06-2015,0
1725802,05-07-2020,1
1721964,30-06-2020,0
2078540,29-07-2021,0
351936,03-06-2015,3
914819,16-08-2017,0
1704415,13-06-2020,1
350182,31-05-2015,3
1543835,07-11-2019,2
350021,31-05-2015,1
349976,31-05-2015,0
1765705,15-08-2020,1
346097,25-05-2015,1
903090,31-07-2017,0
1683653,19-05-2020,0
2154422,30-10-2021,0
2374990,31-07-2022,1
345681,24-05-2015,0
1759439,08-08-2020,0
346320,24-05-2015,1
327341,18-04-2015,0
555886,06-05-2016,1
1139176,11-06-2018,0
1564524,04-12-2019,2
1480326,15-08-2019,2
1752790,01-08-2020,0
1677566,11-05-2020,0
2135536,08-10-2021,1
2112252,09-09-2021,1
2085256,07-08-2021,0
2077549,28-07-2021,1
2043834,23-06-2021,2
2001362,10-05-2021,0
1982020,18-04-2021,1
2207469,09-01-2022,1
343106,18-05-2015,0
341622,17-05-2015,9
2318046,31-05-2022,0
339229,12-05-2015,5
1840600,01-11-2020,2
2166750,14-11-2021,4
2066905,18-07-2021,4
2518344,05-02-2023,1
340280,12-05-2015,1
689020,30-10-2016,3
2201535,31-12-2021,0
2186858,09-12-2021,0
2405859,03-09-2022,1
2539165,05-03-2023,0
333750,03-05-2015,4
330750,27-04-2015,2
329463,25-04-2015,0
567673,29-05-2016,0
520290,11-03-2016,0
893712,18-07-2017,1
840339,10-05-2017,1
1202437,02-09-2018,0
1142789,17-06-2018,1
1407189,27-05-2019,1
1404417,25-05-2019,0
1859110,22-11-2020,0
2090924,14-08-2021,0
2577693,20-04-2023,1
2570823,12-04-2023,0
2551596,21-03-2023,0
329322,25-04-2015,1
326792,21-04-2015,2
296215,22-02-2015,4
2142402,16-10-2021,1
325862,19-04-2015,0
893690,19-07-2017,0
868042,15-06-2017,1
1195537,25-08-2018,0
1162785,13-07-2018,1
1579856,25-12-2019,1
1475361,10-08-2019,0
1773996,24-08-2020,1
1740533,20-07-2020,1
1702276,11-06-2020,0
2165600,12-11-2021,2
2040643,20-06-2021,1
1988688,27-04-2021,2
1951738,13-03-2021,2
2462457,18-11-2022,4
2382827,08-08-2022,0
2367984,23-07-2022,0
2348167,04-07-2022,0
325445,18-04-2015,0
325166,18-04-2015,1
319808,07-04-2015,1
318531,05-04-2015,0
2316616,30-05-2022,1
314044,27-03-2015,0
313304,26-03-2015,0
1560645,29-11-2019,0
2072962,24-07-2021,0
1892704,01-01-2021,1
2303337,15-05-2022,1
468151,20-03-2015,1
308728,18-03-2015,1
849215,21-05-2017,0
1826655,16-10-2020,1
2321440,05-06-2022,2
305907,13-03-2015,2
994323,24-11-2017,1
304238,10-03-2015,0
736690,28-12-2016,1
989838,16-11-2017,0
789424,05-03-2017,0
1108879,05-05-2018,0
1572275,15-12-2019,1
2035733,14-06-2021,2
2006621,16-05-2021,0
1926742,11-02-2021,1
2528505,18-02-2023,3
2528066,17-02-2023,0
302786,08-03-2015,1
298122,26-02-2015,8
296121,22-02-2015,3
295502,17-02-2015,1
692025,02-11-2016,1
879953,01-07-2017,0
769859,07-02-2017,1
1257508,16-11-2018,3
1546155,10-11-2019,0
1301778,15-01-2019,1
1799160,18-09-2020,0
1786806,05-09-2020,0
1785593,03-09-2020,0
1986593,25-04-2021,1
2232476,12-02-2022,1
2555301,26-03-2023,2
290626,09-02-2015,3
290510,08-02-2015,0
289811,07-02-2015,5
2539196,04-03-2023,2
289146,05-02-2015,3
286810,31-01-2015,4
1504387,14-09-2019,0
285549,28-01-2015,1
282956,24-01-2015,4
298773,13-01-2015,0
1411408,01-06-2019,1
1692102,29-05-2020,0
2191683,17-12-2021,0
2323642,07-06-2022,4
277480,11-01-2015,1
479613,06-01-2016,3
1886141,24-12-2020,1
2108302,05-09-2021,4
2514564,30-01-2023,0
276766,11-01-2015,0
1441427,06-07-2019,0
1429810,23-06-2019,5
1826444,16-10-2020,2
1796684,15-09-2020,2
1690439,27-05-2020,0
2015730,26-05-2021,10
276536,10-01-2015,2
516758,05-03-2016,0
1148042,23-06-2018,0
1459389,27-07-2019,1
1376883,19-04-2019,0
1711397,20-06-2020,0
2110077,07-09-2021,1
1974943,11-04-2021,1
2487517,23-12-2022,2
273535,04-01-2015,2
684130,25-10-2016,2
647865,04-09-2016,1
583631,19-06-2016,0
1837146,28-10-2020,0
740447,31-12-2016,2
738041,30-12-2016,0
1842421,02-11-2020,0
1829132,19-10-2020,0
738576,30-12-2016,2
735947,25-12-2016,0
2254579,15-03-2022,0
733599,25-12-2016,1
2420406,20-09-2022,0
732927,24-12-2016,0
733176,24-12-2016,4
1793680,12-09-2020,0
732263,23-12-2016,1
557589,11-05-2016,1
1013377,23-12-2017,0
821400,15-04-2017,0
1229738,08-10-2018,0
1202318,02-09-2018,0
1557006,24-11-2019,1
1382099,28-04-2019,0
1333480,22-02-2019,2
1314253,27-01-2019,0
2165535,12-11-2021,2
2107916,04-09-2021,2
2005813,16-05-2021,1
1968887,04-04-2021,1
2406042,03-09-2022,2
2398118,25-08-2022,1
2381000,07-08-2022,1
2287581,25-04-2022,1
2585253,30-04-2023,0
2545871,14-03-2023,4
727759,17-12-2016,5
883282,05-07-2017,2
725323,09-12-2016,4
717616,02-12-2016,0
716001,01-12-2016,1
966895,23-10-2017,2
712796,28-11-2016,1
713445,28-11-2016,0
2368575,24-07-2022,2
2538963,04-03-2023,0
709276,24-11-2016,1
1157073,05-07-2018,0
1758774,08-08-2020,1
1708889,18-06-2020,0
2137575,09-10-2021,1
2103132,28-08-2021,0
2011077,21-05-2021,1
1916374,30-01-2021,1
2399820,28-08-2022,0
2376380,02-08-2022,0
708777,23-11-2016,0
708392,22-11-2016,1
1992469,01-05-2021,1
703245,17-11-2016,1
1699193,07-06-2020,0
693624,05-11-2016,1
1201973,01-09-2018,1
1686414,23-05-2020,0
1894941,04-01-2021,0
692315,03-11-2016,2
688210,29-10-2016,0
787435,03-03-2017,0
1243331,29-10-2018,0
1852363,14-11-2020,2
2125227,25-09-2021,0
686312,27-10-2016,4
563630,21-05-2016,1
683142,23-10-2016,2
678438,17-10-2016,1
643824,30-08-2016,0
595279,04-07-2016,0
547319,24-04-2016,2
532604,31-03-2016,0
501349,07-02-2016,0
757032,22-01-2017,0
672203,09-10-2016,1
1793826,13-09-2020,0
2097271,22-08-2021,1
2412289,11-09-2022,0
2361609,17-07-2022,0
2334374,19-06-2022,0
2321693,05-06-2022,1
668279,01-10-2016,4
663624,26-09-2016,0
1399346,18-05-2019,2
1365052,07-04-2019,0
1841432,01-11-2020,1
2166055,13-11-2021,0
2032580,11-06-2021,1
2303130,15-05-2022,0
2579262,22-04-2023,1
662548,25-09-2016,1
1067264,11-03-2018,1
1772438,23-08-2020,0
2050972,02-07-2021,1
661703,23-09-2016,5
657863,18-09-2016,1
656991,16-09-2016,2
652561,11-09-2016,0
1082835,01-04-2018,0
1067296,11-03-2018,1
1428788,21-06-2019,1
1711272,20-06-2020,1
1640007,14-03-2020,2
2080006,31-07-2021,2
1993551,03-05-2021,1
2321772,05-06-2022,3
652606,11-09-2016,0
2437177,13-10-2022,0
651957,08-09-2016,4
651434,08-09-2016,1
2300713,12-05-2022,1
648490,05-09-2016,0
1038429,28-01-2018,4
2253714,14-03-2022,1
641732,29-08-2016,1
641419,28-08-2016,0
811089,03-04-2017,0
1450124,17-07-2019,1
1652073,04-04-2020,2
2247828,06-03-2022,0
2545631,13-03-2023,1
640861,28-08-2016,0
2573436,15-04-2023,4
640500,27-08-2016,1
640901,25-08-2016,0
2012633,22-05-2021,3
634238,20-08-2016,0
1434602,28-06-2019,0
634731,20-08-2016,0
1479395,13-08-2019,2
2147301,21-10-2021,4
1922354,06-02-2021,1
2348263,03-07-2022,0
2340409,26-06-2022,0
2308395,21-05-2022,0
634819,20-08-2016,5
632747,18-08-2016,0
1975405,10-04-2021,0
2259262,21-03-2022,0
628623,13-08-2016,0
628635,13-08-2016,0
626153,10-08-2016,0
2177300,28-11-2021,1
1898261,09-01-2021,6
623523,07-08-2016,2
624046,07-08-2016,1
1013983,24-12-2017,0
1688610,26-05-2020,0
623195,06-08-2016,5
624057,05-08-2016,1
881921,03-07-2017,1
1777180,26-08-2020,3
622500,05-08-2016,2
493085,25-01-2016,1
619708,02-08-2016,0
616948,30-07-2016,3
618321,30-07-2016,0
617334,29-07-2016,0
2108378,05-09-2021,0
2584743,30-04-2023,1
615109,28-07-2016,0
610584,24-07-2016,1
2445686,25-10-2022,2
610379,23-07-2016,4
607265,19-07-2016,0
1800779,19-09-2020,0
604207,15-07-2016,3
603475,14-07-2016,3
602810,13-07-2016,0
2108406,04-09-2021,1
601119,11-07-2016,0
600398,11-07-2016,3
594051,03-07-2016,2
1703044,11-06-2020,6
2107828,04-09-2021,1
1969505,04-04-2021,0
2373924,30-07-2022,1
2362355,16-07-2022,0
2268762,02-04-2022,1
2248613,06-03-2022,0
589488,27-06-2016,3
589046,24-06-2016,0
518436,07-03-2016,5
839846,09-05-2017,3
1052035,17-02-2018,1
1520330,06-10-2019,4
2449986,31-10-2022,1
587735,24-06-2016,0
966153,22-10-2017,0
940142,23-09-2017,2
1151373,27-06-2018,0
1494113,01-09-2019,1
1435041,29-06-2019,0
1754672,04-08-2020,1
1622406,16-02-2020,1
2057427,08-07-2021,0
2375097,31-07-2022,0
2270578,04-04-2022,1
2577642,20-04-2023,1
587769,24-06-2016,3
585821,22-06-2016,3
586044,21-06-2016,0
876076,24-06-2017,0
583537,18-06-2016,2
583584,18-06-2016,1
580848,14-06-2016,0
483750,11-01-2016,1
900963,28-07-2017,0
1160253,09-07-2018,5
1386575,04-05-2019,0
1365173,07-04-2019,0
1749281,28-07-2020,2
1732321,11-07-2020,0
2110346,07-09-2021,0
2012345,22-05-2021,0
1992127,01-05-2021,0
2393474,20-08-2022,0
578238,11-06-2016,0
577073,11-06-2016,3
2377855,03-08-2022,1
575607,09-06-2016,0
573327,06-06-2016,0
572696,05-06-2016,3
560782,17-05-2016,3
565244,15-05-2016,5
558796,14-05-2016,1
554133,06-05-2016,3
551053,01-05-2016,0
1921939,06-02-2021,1
2232351,12-02-2022,1
550445,29-04-2016,0
549071,27-04-2016,3
548333,26-04-2016,1
546760,24-04-2016,0
546244,23-04-2016,3
1206375,09-09-2018,1
1711690,21-06-2020,0
546550,23-04-2016,1
832528,30-04-2017,4
787875,04-03-2017,1
546022,22-04-2016,6
545525,22-04-2016,8
543441,19-04-2016,1
543108,17-04-2016,1
542362,16-04-2016,0
1806035,26-09-2020,1
539705,09-04-2016,0
2313988,27-05-2022,0
525464,19-03-2016,1
1022055,07-01-2018,0
525301,19-03-2016,2
1158826,07-07-2018,3
519541,09-03-2016,6
517058,06-03-2016,1
517114,06-03-2016,0
2196434,24-12-2021,1
513640,28-02-2016,1
512880,27-02-2016,2
512073,26-02-2016,5
511436,25-02-2016,4
509897,23-02-2016,5
495940,30-01-2016,3
2247747,05-03-2022,1
508879,21-02-2016,1
508640,20-02-2016,6
1562685,01-12-2019,1
2155826,29-10-2021,0
2367972,23-07-2022,0
508356,20-02-2016,1
2290026,28-04-2022,1
508113,20-02-2016,2
590221,19-02-2016,4
507998,19-02-2016,1
821667,16-04-2017,0
1246059,30-10-2018,2
1088778,09-04-2018,0
1371024,14-04-2019,1
1701491,09-06-2020,2
505420,14-02-2016,0
1026804,14-01-2018,1
504996,13-02-2016,0
1497702,04-09-2019,2
2049907,30-06-2021,0
501256,07-02-2016,2
500629,06-02-2016,0
494378,27-01-2016,6
1405196,25-05-2019,1
2050353,01-07-2021,2
2465761,22-11-2022,7
486728,17-01-2016,1
1017372,31-12-2017,2
1389220,07-05-2019,1
1018118,31-12-2017,4
1014052,24-12-2017,1
1764756,15-08-2020,2
2166817,14-11-2021,1
1014971,23-12-2017,1
1009629,16-12-2017,0
1008310,15-12-2017,0
1006446,12-12-2017,0
2197391,26-12-2021,3
2296808,07-05-2022,2
990974,17-11-2017,0
1787006,06-09-2020,0
2107467,03-09-2021,1
2257778,18-03-2022,0
987611,14-11-2017,6
985832,11-11-2017,1
2122565,22-09-2021,2
1945999,06-03-2021,1
2258012,19-03-2022,3
2576366,18-04-2023,1
2563072,02-04-2023,1
984822,10-11-2017,0
980577,05-11-2017,27
980192,04-11-2017,0
2198014,27-12-2021,1
2094071,18-08-2021,2
980060,04-11-2017,1
980258,03-11-2017,0
1176169,31-07-2018,2
980401,03-11-2017,1
1873798,08-12-2020,2
974704,28-10-2017,1
935928,17-09-2017,1
1323448,09-02-2019,0
1743488,23-07-2020,0
2037813,17-06-2021,0
2285158,22-04-2022,1
966178,22-10-2017,2
2437630,13-10-2022,0
962359,18-10-2017,3
2095394,19-08-2021,1
962623,16-10-2017,1
884764,06-07-2017,0
1885251,22-12-2020,5
2139674,12-10-2021,3
957980,12-10-2017,2
957562,11-10-2017,4
952720,05-10-2017,4
945990,01-10-2017,3
940554,24-09-2017,1
1096826,22-04-2018,4
2328108,11-06-2022,2
941257,24-09-2017,1
932181,13-09-2017,1
932906,13-09-2017,0
1174423,29-07-2018,0
930569,10-09-2017,9
1080234,29-03-2018,1
931139,09-09-2017,0
927277,04-09-2017,0
926766,03-09-2017,2
1273161,08-12-2018,0
2217882,23-01-2022,4
922184,28-08-2017,2
921289,25-08-2017,0
1686369,15-05-2020,0
2067135,18-07-2021,1
2044733,24-06-2021,1
2455484,06-11-2022,0
917820,21-08-2017,4
913924,14-08-2017,2
907247,05-08-2017,0
907611,05-08-2017,1
1412419,01-06-2019,0
906568,05-08-2017,1
1246489,02-11-2018,3
1364443,06-04-2019,0
1289618,01-01-2019,0
1782962,31-08-2020,0
2469354,27-11-2022,1
2448330,29-10-2022,1
906509,04-08-2017,3
904106,01-08-2017,0
901000,29-07-2017,2
1666600,26-04-2020,1
1605770,26-01-2020,0
898631,26-07-2017,1
1579220,24-12-2019,0
1920771,04-02-2021,2
2497502,07-01-2023,5
893752,18-07-2017,0
886564,09-07-2017,0
886002,08-07-2017,0
883058,05-07-2017,4
882665,04-07-2017,0
882321,04-07-2017,1
1429399,22-06-2019,0
883489,04-07-2017,1
1834280,25-10-2020,1
1745903,25-07-2020,0
2436826,13-10-2022,5
2386032,13-08-2022,0
2224013,31-01-2022,1
882422,03-07-2017,3
880738,02-07-2017,0
1188597,15-08-2018,0
1654971,08-04-2020,1
2081131,02-08-2021,3
883656,01-07-2017,0
874613,24-06-2017,1
743995,06-01-2017,5
1732365,12-07-2020,2
2255816,17-03-2022,2
2227759,06-02-2022,0
868363,15-06-2017,5
866739,14-06-2017,1
1727743,07-07-2020,0
868147,14-06-2017,0
869474,13-06-2017,0
861307,06-06-2017,3
855764,30-05-2017,1
853901,28-05-2017,0
1987235,25-04-2021,0
853920,28-05-2017,0
853756,27-05-2017,8
845364,16-05-2017,3
843045,14-05-2017,0
843172,14-05-2017,0
832309,30-04-2017,1
2528239,18-02-2023,0
835459,29-04-2017,1
831800,29-04-2017,1
831667,29-04-2017,1
1373557,16-04-2019,1
2094421,18-08-2021,1
832063,29-04-2017,0
1156638,05-07-2018,0
1086966,06-04-2018,1
1410442,31-05-2019,13
1846712,08-11-2020,0
1962562,26-03-2021,0
2565404,05-04-2023,0
825694,21-04-2017,2
821723,16-04-2017,0
2181096,02-12-2021,3
2304029,15-05-2022,0
2521423,08-02-2023,0
821640,15-04-2017,0
821651,15-04-2017,0
1071381,17-03-2018,0
822750,15-04-2017,0
813877,07-04-2017,3
1087153,08-04-2018,1
813943,07-04-2017,4
1435217,28-06-2019,0
2137198,10-10-2021,1
2133137,05-10-2021,0
2115947,12-09-2021,4
1992570,02-05-2021,0
2406597,04-09-2022,3
2238575,21-02-2022,1
2533625,25-02-2023,2
813028,06-04-2017,1
1527721,04-08-2019,0
1729506,01-07-2020,0
1705050,14-06-2020,0
